run_dir,layer_name,n_channels,n_patches,cos_mean,cos_std,abs_cos_mean,cos_p25,cos_p50,cos_p75,sigma_norm_mean,g_t_norm_mean
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer1.1.conv1,64,131072,-0.00039069080958142877,0.1276937574148178,0.10478091239929199,-0.08760832250118256,0.012735036201775074,0.08753759413957596,0.07427790015935898,0.0370311364531517
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer1.1.conv2,64,131072,0.022666435688734055,0.14338445663452148,0.12207340449094772,-0.09642541408538818,0.04327643662691116,0.11122430860996246,0.00441042659804225,0.011068254709243774
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer2.0.conv1,128,131072,0.01584557071328163,0.1162150651216507,0.09558066725730896,-0.05976386368274689,0.013874666765332222,0.10032133758068085,0.08421064913272858,0.042113617062568665
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer2.0.conv2,128,131072,0.006260096561163664,0.08563390374183655,0.06938090920448303,-0.04893496632575989,0.006712027825415134,0.0640157163143158,0.03486039862036705,0.0319993756711483
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer2.0.downsample.0,128,131072,0.024354880675673485,0.1430322229862213,0.11723391711711884,-0.07457593828439713,0.028423147276043892,0.11846696585416794,0.010094838216900826,0.015289711765944958
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer2.1.conv1,128,131072,0.028229568153619766,0.09587706625461578,0.0800061821937561,-0.03898889571428299,0.0315735749900341,0.0906037837266922,0.08409371972084045,0.058709703385829926
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer2.1.conv2,128,131072,-0.008377233520150185,0.07744883745908737,0.06370128691196442,-0.0633629560470581,-0.013622039929032326,0.04599437862634659,0.008922404609620571,0.01602920889854431
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer3.0.conv1,256,131072,-0.0310054998844862,0.10681527853012085,0.08860693126916885,-0.0985892191529274,-0.03169143944978714,0.03681589290499687,0.10660415887832642,0.05591731518507004
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer3.0.conv2,256,131072,0.001504584914073348,0.07211124151945114,0.057262107729911804,-0.04329751059412956,0.001792093738913536,0.048067979514598846,0.035440586507320404,0.04700345918536186
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer3.0.downsample.0,256,131072,-0.013756745494902134,0.10035664588212967,0.07970640063285828,-0.08340330421924591,-0.009249314665794373,0.044584933668375015,0.014826302416622639,0.020270563662052155
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer3.1.conv1,256,131072,-0.005078357644379139,0.08314859867095947,0.06707535684108734,-0.06650978326797485,-0.0022237305529415607,0.04648382216691971,0.06967487186193466,0.09783867001533508
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer3.1.conv2,256,131072,0.010523449629545212,0.06352339684963226,0.051815249025821686,-0.03196597844362259,0.011453982442617416,0.053771305829286575,0.004404881969094276,0.024971043691039085
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer4.0.conv1,512,32768,0.017403464764356613,0.06790082156658173,0.05645335838198662,-0.03177717328071594,0.019087597727775574,0.06455416977405548,0.06333386152982712,0.10713756829500198
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer4.0.conv2,512,32768,-0.028350545093417168,0.06005696952342987,0.05473874509334564,-0.06929650157690048,-0.03429394215345383,0.0103902667760849,0.011311531066894531,0.068797267973423
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer4.0.downsample.0,512,32768,0.001170662697404623,0.07264237850904465,0.05774100124835968,-0.04621002823114395,0.0005520010599866509,0.048627354204654694,0.010684334672987461,0.04110807180404663
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer4.1.conv1,512,32768,-0.10168251395225525,0.05355411395430565,0.10379546135663986,-0.13455967605113983,-0.10535945743322372,-0.06881959736347198,0.028342649340629578,0.12592656910419464
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000205_12797083,layer4.1.conv2,512,32768,0.026554688811302185,0.05565475672483444,0.04965752363204956,-0.00758166890591383,0.02658028155565262,0.06487030535936356,0.002048281952738762,0.08718879520893097
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,conv1,64,131072,0.012943951413035393,0.5121400952339172,0.4537734091281891,-0.42853468656539917,0.08336956053972244,0.4598076343536377,0.49493736028671265,0.22428008913993835
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer1.0.conv1,64,131072,-0.004125133156776428,0.20295774936676025,0.16023223102092743,-0.11361727118492126,0.014236882328987122,0.12457260489463806,0.04807458445429802,0.05825452879071236
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer1.0.conv2,64,131072,0.02708597481250763,0.08097837120294571,0.06387466192245483,-0.03017541766166687,0.027269236743450165,0.07391603291034698,0.028552407398819923,0.029440579935908318
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer1.1.conv1,64,131072,0.026148594915866852,0.10047020018100739,0.08603480458259583,-0.057723917067050934,0.03061702847480774,0.09611377865076065,0.07961824536323547,0.04713679477572441
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer1.1.conv2,64,131072,0.017689494416117668,0.07026226073503494,0.05767001956701279,-0.027195487171411514,0.012218248099088669,0.08122356235980988,0.005027420818805695,0.01146562397480011
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer2.0.conv1,128,131072,-0.03053445741534233,0.07744354754686356,0.07040118426084518,-0.08867104351520538,-0.039237476885318756,0.024051904678344727,0.0840645357966423,0.04875016212463379
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer2.0.conv2,128,131072,0.021957509219646454,0.13771173357963562,0.10677717626094818,-0.050694502890110016,0.02417442761361599,0.09840400516986847,0.03528638184070587,0.043346356600522995
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer2.0.downsample.0,128,131072,-0.04559976980090141,0.10957476496696472,0.09767219424247742,-0.11897749453783035,-0.0549800768494606,0.042943183332681656,0.010678591206669807,0.016333699226379395
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer2.1.conv1,128,131072,-0.010523315519094467,0.07723947614431381,0.059952497482299805,-0.05485641211271286,-0.013784742914140224,0.03356952220201492,0.08390707522630692,0.0890074297785759
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer2.1.conv2,128,131072,-0.029963437467813492,0.06937341392040253,0.06301407516002655,-0.08063202351331711,-0.038921162486076355,0.01949777826666832,0.00833655521273613,0.02024226263165474
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer3.0.conv1,256,131072,-0.03308729827404022,0.11059840023517609,0.09192615747451782,-0.10813488811254501,-0.030549440532922745,0.04790043830871582,0.1059255376458168,0.08712345361709595
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer3.0.conv2,256,131072,-0.014010438695549965,0.08416875451803207,0.06689169257879257,-0.0677613690495491,-0.015058118849992752,0.04071318730711937,0.03667522966861725,0.0713428407907486
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer3.0.downsample.0,256,131072,-0.02608642913401127,0.11471931636333466,0.09468914568424225,-0.10809464752674103,-0.02848055399954319,0.04674892872571945,0.014208698645234108,0.03040849231183529
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer3.1.conv1,256,131072,0.0026498991064727306,0.07686897367238998,0.06178511306643486,-0.04869017004966736,0.003348757280036807,0.05461215227842331,0.06870482861995697,0.13600586354732513
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer3.1.conv2,256,131072,0.002259328495711088,0.04822954908013344,0.03849149867892265,-0.031402915716171265,-0.0003017348353751004,0.036400824785232544,0.0044678570702672005,0.02890227735042572
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer4.0.conv1,512,32768,0.016605572775006294,0.07160074263811111,0.058154117316007614,-0.03149445354938507,0.016392625868320465,0.06273923814296722,0.060711704194545746,0.13266146183013916
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer4.0.conv2,512,32768,-0.028438936918973923,0.07700084894895554,0.06682958453893661,-0.0822208821773529,-0.029892906546592712,0.020119724795222282,0.011461561545729637,0.08922876417636871
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer4.0.downsample.0,512,32768,0.004186658188700676,0.06884587556123734,0.0565054677426815,-0.04343113303184509,0.004613107535988092,0.05509250611066818,0.010244117118418217,0.04917154833674431
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer4.1.conv1,512,32768,-0.14080889523029327,0.05179474130272865,0.14088702201843262,-0.1754671186208725,-0.14099057018756866,-0.10552141815423965,0.027946341782808304,0.15508897602558136
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_000701_12797084,layer4.1.conv2,512,32768,0.021442433819174767,0.06337755173444748,0.053107988089323044,-0.022236285731196404,0.02071666717529297,0.06318668276071548,0.0020722653716802597,0.08944592624902725
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,conv1,64,131072,0.07673584669828415,0.36095190048217773,0.3072265684604645,-0.21826767921447754,0.07473675906658173,0.39150261878967285,0.4839167594909668,0.09583843499422073
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer1.0.conv1,64,131072,-0.05617367476224899,0.3208044171333313,0.2761613130569458,-0.3353697657585144,-0.07663719356060028,0.2098574936389923,0.04997715353965759,0.04138052463531494
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer1.0.conv2,64,131072,-0.046911418437957764,0.11844845116138458,0.09726128727197647,-0.09294157475233078,-0.05099274963140488,0.01975707896053791,0.03086862899363041,0.024386826902627945
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer1.1.conv1,64,131072,-0.015632610768079758,0.09685560315847397,0.08132054656744003,-0.08367161452770233,-0.03776741027832031,0.04466286674141884,0.0741485059261322,0.03604084253311157
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer1.1.conv2,64,131072,0.017575332894921303,0.13870005309581757,0.11735014617443085,-0.09672845155000687,-0.0022400834131985903,0.13651804625988007,0.005788726732134819,0.011114280670881271
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer2.0.conv1,128,131072,-0.0034278922248631716,0.09415882080793381,0.0727958157658577,-0.05123437941074371,0.003195130033418536,0.0639832392334938,0.08952876925468445,0.04330737143754959
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer2.0.conv2,128,131072,-0.015486386604607105,0.1568109095096588,0.12165861576795578,-0.10474255681037903,-0.02046779915690422,0.07848590612411499,0.03464723750948906,0.033027928322553635
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer2.0.downsample.0,128,131072,0.009125241078436375,0.11394231021404266,0.09112241864204407,-0.051903996616601944,0.020167523995041847,0.0860980749130249,0.011649237014353275,0.016124170273542404
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer2.1.conv1,128,131072,-0.0006106815417297184,0.10784652829170227,0.08543463796377182,-0.0667603462934494,-0.014808306470513344,0.0712650939822197,0.08128476142883301,0.06184590235352516
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer2.1.conv2,128,131072,-0.0008890229510143399,0.06648662686347961,0.05151434987783432,-0.041432227939367294,-0.002723426092416048,0.03888334333896637,0.008344636298716068,0.01546534989029169
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer3.0.conv1,256,131072,-0.02461400255560875,0.11493527889251709,0.09226148575544357,-0.10373349487781525,-0.02167419344186783,0.053789954632520676,0.10544595122337341,0.061159465461969376
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer3.0.conv2,256,131072,-0.007007270585745573,0.08068456500768661,0.06410979479551315,-0.0596139058470726,-0.005053779110312462,0.0453491173684597,0.03769085556268692,0.049826547503471375
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer3.0.downsample.0,256,131072,-0.0013783061876893044,0.10739448666572571,0.08485246449708939,-0.07359063625335693,-0.005503978580236435,0.06781183928251266,0.013904539868235588,0.02165208011865616
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer3.1.conv1,256,131072,-0.011488084681332111,0.08539905399084091,0.06915248185396194,-0.06837119162082672,-0.009800039231777191,0.05221103876829147,0.06815389543771744,0.09768864512443542
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer3.1.conv2,256,131072,0.0019110890571027994,0.058210864663124084,0.046293146908283234,-0.038481492549180984,0.003953990992158651,0.035001516342163086,0.004784861579537392,0.025991741567850113
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer4.0.conv1,512,32768,0.012799643911421299,0.06571987271308899,0.052278995513916016,-0.02688690461218357,0.01513681747019291,0.05461917817592621,0.06419387459754944,0.10289409756660461
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer4.0.conv2,512,32768,-0.05175698548555374,0.08175455778837204,0.0794772356748581,-0.11092165112495422,-0.05665448307991028,0.002951120026409626,0.011035516858100891,0.06823889911174774
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer4.0.downsample.0,512,32768,0.006731645669788122,0.06733388453722,0.05522273853421211,-0.04054953157901764,0.004256225191056728,0.05359248071908951,0.010792691260576248,0.03774193301796913
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer4.1.conv1,512,32768,-0.15587657690048218,0.04771408066153526,0.15595048666000366,-0.19140437245368958,-0.15416783094406128,-0.1261339634656906,0.028123684227466583,0.12910524010658264
results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,layer4.1.conv2,512,32768,0.03226492553949356,0.04879657179117203,0.0469948835670948,-0.003393907565623522,0.03265928477048874,0.0637708380818367,0.002102859318256378,0.08316613733768463
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,conv1,24,131072,0.03432365879416466,0.6184822916984558,0.5454021096229553,-0.6327558755874634,0.12460866570472717,0.5473032593727112,1.512591004371643,0.9114446640014648
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer1.0.conv1,24,131072,0.052707891911268234,0.1854640543460846,0.16016583144664764,-0.05796078220009804,0.07848814129829407,0.17946146428585052,0.22213755548000336,0.24112100899219513
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer1.0.conv2,24,131072,-0.011111066676676273,0.1701512485742569,0.14470313489437103,-0.1537577509880066,-0.013748455792665482,0.14721006155014038,0.13764981925487518,0.07744500786066055
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer1.1.conv1,24,131072,0.022893467918038368,0.1355113685131073,0.11613348126411438,-0.08266890794038773,0.010199498385190964,0.1222856268286705,0.4577263295650482,0.24218438565731049
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer1.1.conv2,24,131072,-0.032776668667793274,0.17035749554634094,0.1459815800189972,-0.13876420259475708,-0.057494375854730606,0.12303768843412399,0.05382807180285454,0.05329430103302002
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer2.0.conv1,48,131072,0.03343014046549797,0.13043667376041412,0.11159443110227585,-0.06643642485141754,0.045669037848711014,0.1338251531124115,0.8056809306144714,0.2427130937576294
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer2.0.conv2,48,131072,0.034282851964235306,0.14947548508644104,0.12219128757715225,-0.05378398671746254,0.014495525509119034,0.1658913791179657,0.17928099632263184,0.13585011661052704
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer2.0.downsample.0,48,131072,-0.010492932982742786,0.14947400987148285,0.12078259140253067,-0.08090009540319443,-0.031464796513319016,0.10193023085594177,0.11555524915456772,0.08337581902742386
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer2.1.conv1,48,131072,0.04282945394515991,0.18100860714912415,0.14198392629623413,-0.08496329188346863,0.01947919838130474,0.1537076234817505,0.4559342861175537,0.414218932390213
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer2.1.conv2,48,131072,0.010551500134170055,0.09196405112743378,0.07483340054750443,-0.05541282892227173,0.00613394845277071,0.07773457467556,0.039318475872278214,0.0625014528632164
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer3.0.conv1,96,131072,-0.07068901509046555,0.17754408717155457,0.1615094393491745,-0.21983717381954193,-0.08685699105262756,0.042821746319532394,0.8020052313804626,0.41193723678588867
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer3.0.conv2,96,131072,-0.005133423488587141,0.11426357179880142,0.09246489405632019,-0.08386953920125961,-0.0035571064800024033,0.07025909423828125,0.2726151645183563,0.3196704685688019
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer3.0.downsample.0,96,131072,-0.01298675686120987,0.1791079342365265,0.15153610706329346,-0.1604880541563034,0.025906004011631012,0.1349177062511444,0.11114250868558884,0.1534511148929596
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer3.1.conv1,96,131072,-0.013850416988134384,0.09961459785699844,0.07773412019014359,-0.07965166866779327,-0.006443495862185955,0.039996080100536346,0.43471693992614746,0.5657699108123779
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer3.1.conv2,96,131072,-0.09622705727815628,0.09411653131246567,0.11514980345964432,-0.15483537316322327,-0.11255049705505371,-0.04366641491651535,0.032898057252168655,0.1178920567035675
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer4.0.conv1,192,32768,-0.028078554198145866,0.1126939058303833,0.09239321947097778,-0.1070372685790062,-0.02861178107559681,0.041804660111665726,0.4499581754207611,0.5584325790405273
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer4.0.conv2,192,32768,-0.029370872303843498,0.10435909032821655,0.08661338686943054,-0.09678323566913605,-0.033559054136276245,0.038228102028369904,0.09058233350515366,0.3688511848449707
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer4.0.downsample.0,192,32768,-0.013382541947066784,0.1301349252462387,0.10701442509889603,-0.10574965178966522,-0.022167282178997993,0.07630590349435806,0.08568830043077469,0.2205517739057541
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer4.1.conv1,192,32768,-0.08154939115047455,0.08950866013765335,0.09887925535440445,-0.13625368475914001,-0.07682187855243683,-0.019978173077106476,0.2820015251636505,0.7194575667381287
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,layer4.1.conv2,192,32768,0.02111891843378544,0.07450535893440247,0.06329379975795746,-0.03267328441143036,0.01514132134616375,0.08032636344432831,0.024450251832604408,0.28514009714126587
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,conv1,24,131072,0.008270418271422386,0.6363292336463928,0.5529868602752686,-0.5354888439178467,-0.07295843958854675,0.6497858762741089,1.6482223272323608,0.8473899364471436
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer1.0.conv1,24,131072,-0.011943499557673931,0.15861621499061584,0.12579895555973053,-0.0813712626695633,-0.024597585201263428,0.08262085914611816,0.35207220911979675,0.2158229947090149
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer1.0.conv2,24,131072,-0.013190727680921555,0.07568160444498062,0.058655887842178345,-0.05187592655420303,-0.0054581961594522,0.03304757550358772,0.18242450058460236,0.08870714902877808
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer1.1.conv1,24,131072,0.004023643676191568,0.1345018595457077,0.11237234622240067,-0.10843166708946228,0.010024589486420155,0.09140706062316895,0.33783766627311707,0.21369923651218414
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer1.1.conv2,24,131072,0.0009466313640587032,0.16768142580986023,0.1365538239479065,-0.09334622323513031,0.03915582224726677,0.09822360426187515,0.04236137866973877,0.052237752825021744
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer2.0.conv1,48,131072,-0.015034901909530163,0.08860991895198822,0.06622752547264099,-0.05231316015124321,-0.014764776453375816,0.028322262689471245,0.7039833068847656,0.21513843536376953
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer2.0.conv2,48,131072,0.06115860864520073,0.10517183691263199,0.1023484393954277,-0.008535029366612434,0.07525502145290375,0.14048932492733002,0.18648195266723633,0.12317442148923874
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer2.0.downsample.0,48,131072,-0.0007389963138848543,0.14205771684646606,0.11181554943323135,-0.0846610963344574,-0.030558405444025993,0.08459974080324173,0.08240599185228348,0.0776030421257019
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer2.1.conv1,48,131072,0.029548659920692444,0.14931580424308777,0.12504804134368896,-0.07747534662485123,0.030623143538832664,0.1460886001586914,0.46702900528907776,0.3845526874065399
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer2.1.conv2,48,131072,-0.024887705221772194,0.08641810715198517,0.07038649171590805,-0.07910843193531036,-0.017779402434825897,0.03243381157517433,0.053825464099645615,0.0693221315741539
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer3.0.conv1,96,131072,-0.05426722764968872,0.14074914157390594,0.12327593564987183,-0.14936883747577667,-0.05823676288127899,0.033891867846250534,0.8002458214759827,0.419202595949173
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer3.0.conv2,96,131072,-0.035522859543561935,0.11295928061008453,0.10214763134717941,-0.11092113703489304,-0.06481590867042542,0.04163467884063721,0.2554442882537842,0.30695411562919617
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer3.0.downsample.0,96,131072,-0.01722400076687336,0.14646956324577332,0.12209001928567886,-0.122707799077034,-0.02631295472383499,0.08390377461910248,0.11775984615087509,0.15867571532726288
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer3.1.conv1,96,131072,-0.00746561074629426,0.09009179472923279,0.06797280162572861,-0.05363773554563522,-0.0008372863521799445,0.04205658286809921,0.42738962173461914,0.539508581161499
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer3.1.conv2,96,131072,-0.06534828245639801,0.07945511490106583,0.08735183626413345,-0.12749403715133667,-0.0691143125295639,-0.0037776222452521324,0.03006657399237156,0.1138618215918541
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer4.0.conv1,192,32768,-0.017286622896790504,0.09151621162891388,0.07572994381189346,-0.08134659379720688,-0.011179077439010143,0.05029359832406044,0.4977509677410126,0.5681808590888977
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer4.0.conv2,192,32768,-0.025584029033780098,0.09816023707389832,0.0815376415848732,-0.095738984644413,-0.02567625790834427,0.030943768098950386,0.09255998581647873,0.35689210891723633
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer4.0.downsample.0,192,32768,-0.0010193822672590613,0.12223315238952637,0.10535170882940292,-0.10138551890850067,-0.0004730841610580683,0.1041923314332962,0.0943356528878212,0.22139693796634674
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer4.1.conv1,192,32768,-0.04635515436530113,0.0779157355427742,0.07156086713075638,-0.10773304849863052,-0.03978295996785164,0.0009297861834056675,0.273078054189682,0.6800580024719238
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,layer4.1.conv2,192,32768,0.021653221920132637,0.07744268327951431,0.06614986062049866,-0.03204436972737312,0.023436468094587326,0.07522803544998169,0.025241626426577568,0.3219301998615265
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_163735_13121603,conv1,24,131072,-0.15389306843280792,0.6159169673919678,0.5405657887458801,-0.8208588361740112,-0.05593344196677208,0.22167016565799713,1.5643686056137085,0.8669570088386536
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_163735_13121603,layer1.0.conv1,24,131072,-0.0005784655804745853,0.19368267059326172,0.1592877060174942,-0.13521575927734375,0.020172100514173508,0.1017182320356369,0.28047940135002136,0.20835477113723755
